	sample	lambda
357	('EP131173', 1, 'EP131173_K10_MCKD.otu_table.biom')	0.0
358	('EP131173', 2, 'EP131173_K20_MCKD.otu_table.biom')	1.0
359	('EP131173', 3, 'EP131173_K30_MCKD.otu_table.biom')	1.0
360	('EP131173', 4, 'EP131173_K40_MCKD.otu_table.biom')	0.0
361	('EP131173', 6, 'EP131173_K60_BCKD.otu_table.biom')	0.21
362	('EP131838', 3, 'EP131838_K30_MCKD.otu_table.biom')	0.0
363	('EP131838', 4, 'EP131838_K40_MCKD.otu_table.biom')	0.0
364	('EP131838', 6, 'EP131838_K60_BCKD.otu_table.biom')	0.0
365	('EP131838', 8, 'EP131838_K80_BCKD.otu_table.biom')	0.0
366	('EP131838', 9, 'EP131838_K90_MCKD.otu_table.biom')	1.0
367	('EP134204', 1, 'EP134204_K10_MCKD.otu_table.biom')	0.0
368	('EP134204', 2, 'EP134204_K20_MCKD.otu_table.biom')	0.0
369	('EP134204', 3, 'EP134204_K30_MCKD.otu_table.biom')	0.0
370	('EP134204', 4, 'EP134204_K40_MCKD.otu_table.biom')	0.0
371	('EP134204', 5, 'EP134204_K50_MCKD.otu_table.biom')	1.0
372	('EP134204', 8, 'EP134204_K80_BCKD.otu_table.biom')	1.0
373	('EP134204', 9, 'EP134204_K90_MCKD.otu_table.biom')	0.52
374	('EP136122', 2, 'EP136122_K20_MCKD.otu_table.biom')	0.0
375	('EP136122', 3, 'EP136122_K30_MCKD.otu_table.biom')	0.0
376	('EP136122', 4, 'EP136122_K40_MCKD.otu_table.biom')	0.94
377	('EP136122', 5, 'EP136122_K50_MCKD.otu_table.biom')	0.0
378	('EP136122', 6, 'EP136122_K60_MCKD.otu_table.biom')	0.0
379	('EP136122', 7, 'EP136122_K70_BCKD.otu_table.biom')	0.0
380	('EP136122', 9, 'EP136122_K90_BCKD.otu_table.biom')	0.0
381	('EP137942', 2, 'EP137942_K20_BCKD.otu_table.biom')	0.0
382	('EP137942', 5, 'EP137942_K50_MCKD.otu_table.biom')	0.0
383	('EP137942', 6, 'EP137942_K60_BCKD.otu_table.biom')	1.0
384	('EP145184', 2, 'EP145184_K20_MCKD.otu_table.biom')	0.0
385	('EP145184', 3, 'EP145184_K30_MCKD.otu_table.biom')	0.0
386	('EP145184', 4, 'EP145184_K40_BCKD.otu_table.biom')	0.0
387	('EP145184', 6, 'EP145184_K60_BCKD.otu_table.biom')	0.0
388	('EP145184', 7, 'EP145184_K70_MCKD.otu_table.biom')	0.0
389	('EP145184', 9, 'EP145184_K90_MCKD.otu_table.biom')	0.0
390	('EP153366', 11, 'EP153366_K110_MCKD.otu_table.biom')	1.0
391	('EP153366', 12, 'EP153366_K120_BCKD.otu_table.biom')	0.0
392	('EP153366', 2, 'EP153366_K20_MCKD.otu_table.biom')	0.0
393	('EP153366', 3, 'EP153366_K30_MCKD.otu_table.biom')	0.0
394	('EP153366', 4, 'EP153366_K40_MCKD.otu_table.biom')	0.0
395	('EP153366', 5, 'EP153366_K50_MCKD.otu_table.biom')	0.0
396	('EP153366', 6, 'EP153366_K60_MCKD.otu_table.biom')	0.0
397	('EP153366', 7, 'EP153366_K70_MCKD.otu_table.biom')	0.0
398	('EP154266', 12, 'EP154266_K120_BCKD.otu_table.biom')	0.0
399	('EP154266', 13, 'EP154266_K130_MCKD.otu_table.biom')	0.0
400	('EP154266', 14, 'EP154266_K140_BCKD.otu_table.biom')	0.0
401	('EP154266', 2, 'EP154266_K20_MCKD.otu_table.biom')	1.0
402	('EP154266', 3, 'EP154266_K30_MCKD.otu_table.biom')	0.0
403	('EP154266', 4, 'EP154266_K40_MCKD.otu_table.biom')	0.0
404	('EP154266', 5, 'EP154266_K50_MCKD.otu_table.biom')	0.94
405	('EP154266', 6, 'EP154266_K60_MCKD.otu_table.biom')	0.0
406	('EP154266', 7, 'EP154266_K70_MCKD.otu_table.biom')	0.85
407	('EP154266', 8, 'EP154266_K80_MCKD.otu_table.biom')	0.85
408	('EP154266', 9, 'EP154266_K90_MCKD.otu_table.biom')	0.0
409	('EP155239', 2, 'EP155239_K20_MCKD.otu_table.biom')	0.0
410	('EP155239', 4, 'EP155239_K40_BCKD.otu_table.biom')	0.0
411	('EP155239', 5, 'EP155239_K50_MCKD.otu_table.biom')	0.0
412	('EP156198', 3, 'EP156198_K30_BCKD.otu_table.biom')	0.0
413	('EP156198', 5, 'EP156198_K50_MCKD.otu_table.biom')	0.0
414	('EP156198', 6, 'EP156198_K60_BCKD.otu_table.biom')	0.0
415	('EP156198', 7, 'EP156198_K70_BCKD.otu_table.biom')	0.0
416	('EP156198', 8, 'EP156198_K80_BCKD.otu_table.biom')	0.0
417	('EP164977', 1, 'EP164977_K10_MCKD.otu_table.biom')	0.51
418	('EP164977', 2, 'EP164977_K20_MCKD.otu_table.biom')	0.0
419	('EP164977', 3, 'EP164977_K30_MCKD.otu_table.biom')	0.0
420	('EP164977', 4, 'EP164977_K40_MCKD.otu_table.biom')	0.0
421	('EP164977', 5, 'EP164977_K50_MCKD.otu_table.biom')	0.0
422	('EP164977', 6, 'EP164977_K60_MCKD.otu_table.biom')	0.0
423	('EP164977', 7, 'EP164977_K70_BCKD.otu_table.biom')	0.5
424	('EP164977', 9, 'EP164977_K90_MCKD.otu_table.biom')	0.5
425	('EP169772', 2, 'EP169772_K20_MCKD.otu_table.biom')	0.0
426	('EP169772', 3, 'EP169772_K30_MCKD.otu_table.biom')	0.0
427	('EP169772', 4, 'EP169772_K40_BCKD.otu_table.biom')	0.0
428	('EP169772', 6, 'EP169772_K60_MCKD.otu_table.biom')	0.0
429	('EP169772', 7, 'EP169772_K70_BCKD.otu_table.biom')	0.0
430	('EP171330', 11, 'EP171330_K110_MCKD.otu_table.biom')	0.0
431	('EP171330', 12, 'EP171330_K120_BCKD.otu_table.biom')	0.0
432	('EP171330', 2, 'EP171330_K20_MCKD.otu_table.biom')	0.0
433	('EP171330', 3, 'EP171330_K30_MCKD.otu_table.biom')	0.0
434	('EP171330', 4, 'EP171330_K40_MCKD.otu_table.biom')	1.0
435	('EP171330', 5, 'EP171330_K50_MCKD.otu_table.biom')	0.0
436	('EP171330', 6, 'EP171330_K60_MCKD.otu_table.biom')	0.0
437	('EP171330', 7, 'EP171330_K70_MCKD.otu_table.biom')	0.0
438	('EP171330', 8, 'EP171330_K80_BCKD.otu_table.biom')	0.0
439	('EP172676', 3, 'EP172676_K30_MCKD.otu_table.biom')	0.0
440	('EP172676', 4, 'EP172676_K40_MCKD.otu_table.biom')	0.0
441	('EP172676', 6, 'EP172676_K60_MCKD.otu_table.biom')	0.0
442	('EP172676', 7, 'EP172676_K70_BC1D.otu_table.biom')	0.0
443	('EP174763', 2, 'EP174763_K20_MCKD.otu_table.biom')	1.0
444	('EP174763', 3, 'EP174763_K30_MCKD.otu_table.biom')	0.0
445	('EP174763', 5, 'EP174763_K50_BCKD.otu_table.biom')	0.0
446	('EP174763', 8, 'EP174763_K80_BCKD.otu_table.biom')	0.0
447	('EP174763', 9, 'EP174763_K90_MCKD.otu_table.biom')	0.0
448	('EP175456', 2, 'EP175456_K20_MCKD.otu_table.biom')	0.0
449	('EP175456', 3, 'EP175456_K30_MCKD.otu_table.biom')	0.0
450	('EP175456', 4, 'EP175456_K40_MCKD.otu_table.biom')	1.0
451	('EP175456', 5, 'EP175456_K50_MCKD.otu_table.biom')	1.0
452	('EP175456', 6, 'EP175456_K60_BCKD.otu_table.biom')	0.0
453	('EP175456', 8, 'EP175456_K80_MCKD.otu_table.biom')	0.0
454	('EP175456', 9, 'EP175456_K90_BCKD.otu_table.biom')	1.0
455	('EP175511', 3, 'EP175511_K30_MCKD.otu_table.biom')	0.0
456	('EP175511', 4, 'EP175511_K40_BCKD.otu_table.biom')	0.25
457	('EP175511', 6, 'EP175511_K60_MCKD.otu_table.biom')	0.25
458	('EP182444', 3, 'EP182444_K30_BCKD.otu_table.biom')	0.0
459	('EP182444', 4, 'EP182444_K40_BCKD.otu_table.biom')	0.0
460	('EP182444', 6, 'EP182444_K60_MCKD.otu_table.biom')	0.0
461	('EP182444', 7, 'EP182444_K70_MCKD.otu_table.biom')	0.0
462	('EP182444', 8, 'EP182444_K80_MCKD.otu_table.biom')	0.0
463	('EP190835', 2, 'EP190835_K20_MCKD.otu_table.biom')	0.0
464	('EP190835', 3, 'EP190835_K30_MCKD.otu_table.biom')	0.0
465	('EP190835', 5, 'EP190835_K50_MCKD.otu_table.biom')	0.0
466	('EP191772', 12, 'EP191772_K120_BCKD.otu_table.biom')	0.0
467	('EP191772', 8, 'EP191772_K80_BCKD.otu_table.biom')	0.0
468	('EP191897', 2, 'EP191897_K20_MCKD.otu_table.biom')	0.0
469	('EP191897', 3, 'EP191897_K30_MCKD.otu_table.biom')	0.0
470	('EP196783', 2, 'EP196783_K20_MCKD.otu_table.biom')	0.0
471	('EP198705', 13, 'EP198705_K130_BCKD.otu_table.biom')	0.0
472	('EP198705', 14, 'EP198705_K140_BCKD.otu_table.biom')	0.0
473	('EP198705', 16, 'EP198705_K160_BCKD.otu_table.biom')	0.0
474	('EP198705', 20, 'EP198705_K200_BCKD.otu_table.biom')	0.0
475	('EP198705', 22, 'EP198705_K220_BCKD.otu_table.biom')	0.0
476	('EP198705', 23, 'EP198705_K230_BCKD.otu_table.biom')	0.0
477	('EP198705', 25, 'EP198705_K250_BCKD.otu_table.biom')	0.0
478	('EP198705', 26, 'EP198705_K260_BCKD.otu_table.biom')	0.0
479	('EP198705', 28, 'EP198705_K280_BCKD.otu_table.biom')	0.0
480	('EP198705', 29, 'EP198705_K290_BCKD.otu_table.biom')	0.0
481	('EP198705', 33, 'EP198705_K330_BCKD.otu_table.biom')	0.0
482	('EP198705', 34, 'EP198705_K340_BCKD.otu_table.biom')	0.51
483	('EP198705', 37, 'EP198705_K370_BCKD.otu_table.biom')	0.0
484	('EP198705', 38, 'EP198705_K380_BCKD.otu_table.biom')	0.0
485	('EP198705', 39, 'EP198705_K390_BCKD.otu_table.biom')	0.85
486	('EP198705', 40, 'EP198705_K400_BCKD.otu_table.biom')	0.0
487	('EP198705', 43, 'EP198705_K430_BCKD.otu_table.biom')	0.0
488	('EP198705', 44, 'EP198705_K440_BCKD.otu_table.biom')	0.0
489	('EP198705', 6, 'EP198705_K60_BCKD.otu_table.biom')	0.0
490	('EP198705', 9, 'EP198705_K90_BCKD.otu_table.biom')	1.0
491	('EP201349', 2, 'EP201349_K20_MCKD.otu_table.biom')	0.85
492	('EP205465', 1, 'EP205465_K10_MCKD.otu_table.biom')	0.0
493	('EP205465', 11, 'EP205465_K110_MCKD.otu_table.biom')	0.0
494	('EP205465', 2, 'EP205465_K20_MCKD.otu_table.biom')	0.0
495	('EP205465', 3, 'EP205465_K30_MCKD.otu_table.biom')	0.0
496	('EP205465', 4, 'EP205465_K40_MCKD.otu_table.biom')	0.0
497	('EP205465', 5, 'EP205465_K50_MCKD.otu_table.biom')	0.0
498	('EP205465', 8, 'EP205465_K80_BCKD.otu_table.biom')	0.1
499	('EP206375', 2, 'EP206375_K20_MCKD.otu_table.biom')	0.0
500	('EP206375', 3, 'EP206375_K30_MCKD.otu_table.biom')	0.0
501	('EP206375', 4, 'EP206375_K40_MCKD.otu_table.biom')	0.0
502	('EP207166', 2, 'EP207166_K20_MCKD.otu_table.biom')	0.0
503	('EP207166', 3, 'EP207166_K30_MCKD.otu_table.biom')	0.0
504	('EP207828', 2, 'EP207828_K20_MCKD.otu_table.biom')	0.0
505	('EP207828', 3, 'EP207828_K30_BCKD.otu_table.biom')	1.0
506	('EP207828', 5, 'EP207828_K50_MCKD.otu_table.biom')	1.0
507	('EP207828', 6, 'EP207828_K60_BCKD.otu_table.biom')	0.0
508	('EP209572', 1, 'EP209572_K10_MCKD.otu_table.biom')	0.0
509	('EP209572', 2, 'EP209572_K20_MCKD.otu_table.biom')	0.0
510	('EP209572', 3, 'EP209572_K30_MCKD.otu_table.biom')	0.0
511	('EP209572', 5, 'EP209572_K50_BCKD.otu_table.biom')	0.0
512	('EP209572', 9, 'EP209572_K90_BCKD.otu_table.biom')	0.91
513	('EP213757', 11, 'EP213757_K110_BCKD.otu_table.biom')	0.51
514	('EP213757', 12, 'EP213757_K120_MCKD.otu_table.biom')	0.0
515	('EP213757', 2, 'EP213757_K20_MCKD.otu_table.biom')	0.0
516	('EP213757', 3, 'EP213757_K30_MCKD.otu_table.biom')	0.0
517	('EP213757', 4, 'EP213757_K40_MCKD.otu_table.biom')	0.0
518	('EP213757', 5, 'EP213757_K50_MCKD.otu_table.biom')	0.77
519	('EP213757', 6, 'EP213757_K60_MCKD.otu_table.biom')	0.0
520	('EP213757', 8, 'EP213757_K80_BCKD.otu_table.biom')	0.9
521	('EP216429', 13, 'EP216429_K130_BCKD.otu_table.biom')	0.88
522	('EP216429', 2, 'EP216429_K20_MCKD.otu_table.biom')	0.0
523	('EP216429', 3, 'EP216429_K30_MCKD.otu_table.biom')	0.0
524	('EP216429', 4, 'EP216429_K40_MCKD.otu_table.biom')	0.0
525	('EP216429', 5, 'EP216429_K50_BCKD.otu_table.biom')	0.0
526	('EP216429', 6, 'EP216429_K60_BCKD.otu_table.biom')	0.0
527	('EP216429', 9, 'EP216429_K90_MCKD.otu_table.biom')	0.0
528	('EP217091', 2, 'EP217091_K20_BCKD.otu_table.biom')	0.0
529	('EP217091', 4, 'EP217091_K40_MCKD.otu_table.biom')	0.0
530	('EP217091', 5, 'EP217091_K50_MCKD.otu_table.biom')	0.0
531	('EP218239', 1, 'EP218239_K10_MCKD.otu_table.biom')	0.0
532	('EP218239', 2, 'EP218239_K20_MCKD.otu_table.biom')	0.0
533	('EP218239', 3, 'EP218239_K30_MCKD.otu_table.biom')	0.0
534	('EP218239', 4, 'EP218239_K40_MCKD.otu_table.biom')	0.0
535	('EP218239', 5, 'EP218239_K50_BCKD.otu_table.biom')	0.0
536	('EP218239', 7, 'EP218239_K70_BCKD.otu_table.biom')	0.0
537	('EP218239', 8, 'EP218239_K80_MCKD.otu_table.biom')	0.0
538	('EP218253', 11, 'EP218253_K110_MCKD.otu_table.biom')	0.0
539	('EP218253', 12, 'EP218253_K120_BCKD.otu_table.biom')	0.0
540	('EP218253', 2, 'EP218253_K20_MCKD.otu_table.biom')	0.0
541	('EP218253', 3, 'EP218253_K30_MCKD.otu_table.biom')	0.0
542	('EP218253', 4, 'EP218253_K40_MCKD.otu_table.biom')	0.0
543	('EP218253', 5, 'EP218253_K50_MCKD.otu_table.biom')	0.0
544	('EP218253', 9, 'EP218253_K90_BCKD.otu_table.biom')	0.0
545	('EP219711', 1, 'EP219711_K10_MCKD.otu_table.biom')	0.0
546	('EP219711', 11, 'EP219711_K110_MCKD.otu_table.biom')	0.0
547	('EP219711', 2, 'EP219711_K20_MCKD.otu_table.biom')	0.0
548	('EP219711', 3, 'EP219711_K30_MCKD.otu_table.biom')	0.0
549	('EP219711', 4, 'EP219711_K40_MCKD.otu_table.biom')	0.0
550	('EP219711', 5, 'EP219711_K50_MCKD.otu_table.biom')	0.0
551	('EP219711', 8, 'EP219711_K80_BCKD.otu_table.biom')	0.0
552	('EP219915', 2, 'EP219915_K20_MCKD.otu_table.biom')	0.0
553	('EP219915', 3, 'EP219915_K30_MCKD.otu_table.biom')	0.0
554	('EP219915', 5, 'EP219915_K50_BCKD.otu_table.biom')	0.0
555	('EP219915', 7, 'EP219915_K70_BCKD.otu_table.biom')	0.0
556	('EP219915', 8, 'EP219915_K80_MCKD.otu_table.biom')	0.0
557	('EP222037', 2, 'EP222037_K20_MCKD.otu_table.biom')	0.0
558	('EP222037', 3, 'EP222037_K30_MCKD.otu_table.biom')	0.0
559	('EP222037', 4, 'EP222037_K40_MCKD.otu_table.biom')	0.0
560	('EP222037', 5, 'EP222037_K50_MCKD.otu_table.biom')	1.0
561	('EP222037', 6, 'EP222037_K60_MCKD.otu_table.biom')	1.0
562	('EP222037', 7, 'EP222037_K70_BCKD.otu_table.biom')	0.0
563	('EP222037', 8, 'EP222037_K80_MCKD.otu_table.biom')	0.0
564	('EP222037', 9, 'EP222037_K90_BCKD.otu_table.biom')	0.0
565	('EP222364', 7, 'EP222364_K70_BCKD.otu_table.biom')	0.0
566	('EP223167', 2, 'EP223167_K20_MCKD.otu_table.biom')	0.0
567	('EP223167', 3, 'EP223167_K30_MCKD.otu_table.biom')	0.0
568	('EP223167', 4, 'EP223167_K40_MCKD.otu_table.biom')	0.0
569	('EP223167', 5, 'EP223167_K50_MCKD.otu_table.biom')	0.9
570	('EP223167', 6, 'EP223167_K60_BCKD.otu_table.biom')	0.0
571	('EP223167', 8, 'EP223167_K80_MCKD.otu_table.biom')	0.0
572	('EP227762', 2, 'EP227762_K20_MCKD.otu_table.biom')	0.0
573	('EP227762', 5, 'EP227762_K50_BCKD.otu_table.biom')	0.0
574	('EP227762', 6, 'EP227762_K60_BCKD.otu_table.biom')	0.0
575	('EP227762', 7, 'EP227762_K70_MCKD.otu_table.biom')	0.0
576	('EP229454', 1, 'EP229454_K10_MCKD.otu_table.biom')	0.79
577	('EP229454', 3, 'EP229454_K30_MCKD.otu_table.biom')	0.0
578	('EP229454', 4, 'EP229454_K40_MCKD.otu_table.biom')	0.0
579	('EP229454', 6, 'EP229454_K60_BCKD.otu_table.biom')	0.0
580	('EP229454', 9, 'EP229454_K90_MCKD.otu_table.biom')	0.0
581	('EP230041', 1, 'EP230041_K10_MCKD.otu_table.biom')	0.0
582	('EP230041', 15, 'EP230041_K150_BCKD.otu_table.biom')	0.86
583	('EP230041', 17, 'EP230041_K170_MCKD.otu_table.biom')	0.0
584	('EP230041', 18, 'EP230041_K180_BCKD.otu_table.biom')	0.0
585	('EP230041', 3, 'EP230041_K30_MCKD.otu_table.biom')	0.0
586	('EP230041', 4, 'EP230041_K40_MCKD.otu_table.biom')	0.0
587	('EP230041', 6, 'EP230041_K60_MCKD.otu_table.biom')	0.0
588	('EP230041', 9, 'EP230041_K90_MCKD.otu_table.biom')	0.0
589	('EP230807', 2, 'EP230807_K20_MCKD.otu_table.biom')	0.0
590	('EP230807', 3, 'EP230807_K30_MCKD.otu_table.biom')	0.0
591	('EP230807', 6, 'EP230807_K60_BCKD.otu_table.biom')	0.0
592	('EP230807', 9, 'EP230807_K90_MCKD.otu_table.biom')	0.0
593	('EP233566', 2, 'EP233566_K20_MCKD.otu_table.biom')	0.0
594	('EP233566', 3, 'EP233566_K30_MCKD.otu_table.biom')	0.0
595	('EP233566', 4, 'EP233566_K40_MCKD.otu_table.biom')	0.0
596	('EP233566', 6, 'EP233566_K60_BCKD.otu_table.biom')	0.0
597	('EP233566', 8, 'EP233566_K80_BCKD.otu_table.biom')	0.0
598	('EP233566', 9, 'EP233566_K90_MCKD.otu_table.biom')	0.0
599	('EP235198', 1, 'EP235198_K10_MCKD.otu_table.biom')	0.0
600	('EP235198', 2, 'EP235198_K20_MCKD.otu_table.biom')	0.0
601	('EP235198', 3, 'EP235198_K30_MCKD.otu_table.biom')	0.0
602	('EP235198', 4, 'EP235198_K40_MCKD.otu_table.biom')	0.0
603	('EP235198', 5, 'EP235198_K50_MCKD.otu_table.biom')	0.0
604	('EP235198', 6, 'EP235198_K60_BCKD.otu_table.biom')	0.0
605	('EP235198', 8, 'EP235198_K80_MCKD.otu_table.biom')	0.0
606	('EP237361', 1, 'EP237361_K10_MCKD.otu_table.biom')	0.0
607	('EP237361', 2, 'EP237361_K20_MCKD.otu_table.biom')	0.0
608	('EP237361', 3, 'EP237361_K30_MCKD.otu_table.biom')	0.0
609	('EP237361', 4, 'EP237361_K40_MCKD.otu_table.biom')	0.0
610	('EP237361', 5, 'EP237361_K50_MCKD.otu_table.biom')	0.0
611	('EP237361', 6, 'EP237361_K60_BCKD.otu_table.biom')	0.0
612	('EP237361', 9, 'EP237361_K90_MCKD.otu_table.biom')	0.0
613	('EP238282', 2, 'EP238282_K20_MCKD.otu_table.biom')	0.0
614	('EP238282', 3, 'EP238282_K30_MCKD.otu_table.biom')	0.0
615	('EP238282', 4, 'EP238282_K40_MCKD.otu_table.biom')	0.0
616	('EP238282', 6, 'EP238282_K60_BCKD.otu_table.biom')	0.52
617	('EP238282', 9, 'EP238282_K90_BCKD.otu_table.biom')	0.54
618	('EP238905', 11, 'EP238905_K110_BCKD.otu_table.biom')	1.0
619	('EP238905', 2, 'EP238905_K20_MCKD.otu_table.biom')	0.0
620	('EP238905', 4, 'EP238905_K40_MCKD.otu_table.biom')	0.0
621	('EP238905', 5, 'EP238905_K50_MCKD.otu_table.biom')	0.0
622	('EP238905', 8, 'EP238905_K80_BCKD.otu_table.biom')	1.0
623	('EP238905', 9, 'EP238905_K90_MCKD.otu_table.biom')	0.51
624	('EP239957', 2, 'EP239957_K20_MCKD.otu_table.biom')	0.0
625	('EP239957', 3, 'EP239957_K30_BC1D.otu_table.biom')	0.0
626	('EP243415', 2, 'EP243415_K20_MCKD.otu_table.biom')	0.0
627	('EP243415', 3, 'EP243415_K30_MCKD.otu_table.biom')	0.0
628	('EP243415', 6, 'EP243415_K60_BCKD.otu_table.biom')	0.0
629	('EP243415', 7, 'EP243415_K70_MCKD.otu_table.biom')	0.0
630	('EP243415', 8, 'EP243415_K80_BCKD.otu_table.biom')	0.0
631	('EP243618', 11, 'EP243618_K110_MCKD.otu_table.biom')	0.0
632	('EP243618', 12, 'EP243618_K120_BCKD.otu_table.biom')	0.5
633	('EP243618', 2, 'EP243618_K20_MCKD.otu_table.biom')	0.0
634	('EP243618', 3, 'EP243618_K30_MCKD.otu_table.biom')	0.0
635	('EP243618', 4, 'EP243618_K40_MCKD.otu_table.biom')	0.0
636	('EP243618', 5, 'EP243618_K50_MCKD.otu_table.biom')	0.91
637	('EP243618', 6, 'EP243618_K60_MCKD.otu_table.biom')	0.86
638	('EP243618', 7, 'EP243618_K70_BCKD.otu_table.biom')	0.0
639	('EP243984', 12, 'EP243984_K120_BCKD.otu_table.biom')	0.0
640	('EP243984', 13, 'EP243984_K130_BCKD.otu_table.biom')	0.0
641	('EP243984', 14, 'EP243984_K140_MCKD.otu_table.biom')	0.0
642	('EP243984', 2, 'EP243984_K20_MCKD.otu_table.biom')	0.0
643	('EP243984', 3, 'EP243984_K30_MCKD.otu_table.biom')	0.0
644	('EP243984', 6, 'EP243984_K60_MCKD.otu_table.biom')	0.0
645	('EP244800', 2, 'EP244800_K20_MCKD.otu_table.biom')	0.0
646	('EP244800', 3, 'EP244800_K30_MCKD.otu_table.biom')	0.0
647	('EP244800', 8, 'EP244800_K80_MCKD.otu_table.biom')	0.0
648	('EP244800', 9, 'EP244800_K90_BCKD.otu_table.biom')	0.0
649	('EP246574', 2, 'EP246574_K20_MCKD.otu_table.biom')	1.0
650	('EP246574', 3, 'EP246574_K30_MCKD.otu_table.biom')	0.0
651	('EP246574', 4, 'EP246574_K40_MCKD.otu_table.biom')	0.1
652	('EP246574', 5, 'EP246574_K50_MCKD.otu_table.biom')	0.0
653	('EP246574', 6, 'EP246574_K60_BCKD.otu_table.biom')	0.0
654	('EP246574', 7, 'EP246574_K70_BCKD.otu_table.biom')	1.0
655	('EP246574', 9, 'EP246574_K90_MCKD.otu_table.biom')	0.11
656	('EP247202', 11, 'EP247202_K110_BCKD.otu_table.biom')	0.0
657	('EP247202', 12, 'EP247202_K120_MCKD.otu_table.biom')	0.0
658	('EP247202', 2, 'EP247202_K20_MCKD.otu_table.biom')	0.97
659	('EP247202', 3, 'EP247202_K30_MCKD.otu_table.biom')	0.0
660	('EP247202', 4, 'EP247202_K40_MCKD.otu_table.biom')	0.0
661	('EP247202', 5, 'EP247202_K50_MCKD.otu_table.biom')	0.0
662	('EP247202', 6, 'EP247202_K60_MCKD.otu_table.biom')	0.0
663	('EP247202', 7, 'EP247202_K70_MCKD.otu_table.biom')	0.0
664	('EP247202', 9, 'EP247202_K90_BCKD.otu_table.biom')	0.0
665	('EP247445', 1, 'EP247445_K10_MCKD.otu_table.biom')	0.0
666	('EP247445', 12, 'EP247445_K120_MCKD.otu_table.biom')	0.0
667	('EP247445', 13, 'EP247445_K130_BCKD.otu_table.biom')	0.0
668	('EP247445', 2, 'EP247445_K20_MCKD.otu_table.biom')	1.0
669	('EP247445', 3, 'EP247445_K30_MCKD.otu_table.biom')	1.0
670	('EP247445', 4, 'EP247445_K40_MCKD.otu_table.biom')	0.0
671	('EP247445', 5, 'EP247445_K50_MCKD.otu_table.biom')	0.0
672	('EP247445', 6, 'EP247445_K60_MCKD.otu_table.biom')	1.0
673	('EP247445', 9, 'EP247445_K90_MCKD.otu_table.biom')	1.0
674	('EP249375', 2, 'EP249375_K20_MCKD.otu_table.biom')	0.0
675	('EP249375', 5, 'EP249375_K50_BCKD.otu_table.biom')	0.0
676	('EP249375', 7, 'EP249375_K70_MCKD.otu_table.biom')	0.0
677	('EP249375', 8, 'EP249375_K80_BCKD.otu_table.biom')	0.0
678	('EP251134', 11, 'EP251134_K110_BCKD.otu_table.biom')	0.0
679	('EP251134', 12, 'EP251134_K120_MCKD.otu_table.biom')	0.0
680	('EP251134', 2, 'EP251134_K20_MCKD.otu_table.biom')	1.0
681	('EP251134', 3, 'EP251134_K30_MCKD.otu_table.biom')	1.0
682	('EP251134', 4, 'EP251134_K40_MCKD.otu_table.biom')	0.0
683	('EP251134', 5, 'EP251134_K50_MCKD.otu_table.biom')	0.0
684	('EP251134', 6, 'EP251134_K60_MCKD.otu_table.biom')	0.0
685	('EP251134', 7, 'EP251134_K70_BCKD.otu_table.biom')	0.0
686	('EP253266', 4, 'EP253266_K40_MCKD.otu_table.biom')	0.0
687	('EP253266', 6, 'EP253266_K60_MCKD.otu_table.biom')	0.0
688	('EP253266', 7, 'EP253266_K70_BC1D.otu_table.biom')	0.0
689	('EP255636', 2, 'EP255636_K20_MCKD.otu_table.biom')	0.0
690	('EP255636', 3, 'EP255636_K30_BCKD.otu_table.biom')	0.0
691	('EP255636', 6, 'EP255636_K60_BCKD.otu_table.biom')	0.0
692	('EP255636', 7, 'EP255636_K70_MCKD.otu_table.biom')	0.0
693	('EP256139', 2, 'EP256139_K20_MCKD.otu_table.biom')	0.0
694	('EP256139', 5, 'EP256139_K50_BCKD.otu_table.biom')	0.0
695	('EP256139', 6, 'EP256139_K60_BCKD.otu_table.biom')	0.0
696	('EP256139', 7, 'EP256139_K70_MCKD.otu_table.biom')	0.0
697	('EP256139', 8, 'EP256139_K80_MCKD.otu_table.biom')	0.0
698	('EP256568', 2, 'EP256568_K20_MCKD.otu_table.biom')	0.0
699	('EP256568', 3, 'EP256568_K30_MCKD.otu_table.biom')	0.0
700	('EP256568', 6, 'EP256568_K60_BCKD.otu_table.biom')	0.0
701	('EP256568', 7, 'EP256568_K70_MCKD.otu_table.biom')	0.0
702	('EP256568', 8, 'EP256568_K80_BCKD.otu_table.biom')	0.0
703	('EP257801', 2, 'EP257801_K20_MCKD.otu_table.biom')	0.0
704	('EP257801', 3, 'EP257801_K30_MCKD.otu_table.biom')	0.0
705	('EP257801', 4, 'EP257801_K40_MCKD.otu_table.biom')	0.0
706	('EP257801', 6, 'EP257801_K60_BCKD.otu_table.biom')	0.0
707	('EP257801', 8, 'EP257801_K80_MCKD.otu_table.biom')	0.0
708	('EP257801', 9, 'EP257801_K90_BCKD.otu_table.biom')	0.0
709	('EP261740', 1, 'EP261740_K10_MCKD.otu_table.biom')	0.0
710	('EP261740', 11, 'EP261740_K110_BCKD.otu_table.biom')	0.0
711	('EP261740', 2, 'EP261740_K20_MCKD.otu_table.biom')	0.0
712	('EP261740', 3, 'EP261740_K30_MCKD.otu_table.biom')	0.0
713	('EP261740', 4, 'EP261740_K40_MCKD.otu_table.biom')	0.0
714	('EP261740', 5, 'EP261740_K50_MCKD.otu_table.biom')	0.0
