	sample	lambda
358	('EP186689', 8, 'EP186689_K80_BRCD.otu_table.biom')	0.0
359	('EP191772', 12, 'EP191772_K120_BRCD.otu_table.biom')	1.0
360	('EP191772', 3, 'EP191772_K30_MRCD.otu_table.biom')	1.0
361	('EP191772', 8, 'EP191772_K80_BRCD.otu_table.biom')	1.0
362	('EP191897', 3, 'EP191897_K30_MRCD.otu_table.biom')	0.52
363	('EP196783', 2, 'EP196783_K20_MRCD.otu_table.biom')	1.0
364	('EP198705', 13, 'EP198705_K130_BRCD.otu_table.biom')	0.0
365	('EP198705', 14, 'EP198705_K140_BRCD.otu_table.biom')	0.0
366	('EP198705', 15, 'EP198705_K150_BRCD.otu_table.biom')	0.06
367	('EP198705', 16, 'EP198705_K160_BRCD.otu_table.biom')	1.0
368	('EP198705', 19, 'EP198705_K190_BRCD.otu_table.biom')	1.0
369	('EP198705', 20, 'EP198705_K200_BRCD.otu_table.biom')	1.0
370	('EP198705', 22, 'EP198705_K220_BRCD.otu_table.biom')	1.0
371	('EP198705', 23, 'EP198705_K230_BRCD.otu_table.biom')	1.0
372	('EP198705', 25, 'EP198705_K250_BRCD.otu_table.biom')	1.0
373	('EP198705', 26, 'EP198705_K260_BRCD.otu_table.biom')	1.0
374	('EP198705', 28, 'EP198705_K280_BRCD.otu_table.biom')	1.0
375	('EP198705', 29, 'EP198705_K290_BRCD.otu_table.biom')	0.0
376	('EP198705', 33, 'EP198705_K330_BRCD.otu_table.biom')	0.0
377	('EP198705', 34, 'EP198705_K340_BRCD.otu_table.biom')	0.0
378	('EP198705', 37, 'EP198705_K370_BRCD.otu_table.biom')	0.0
379	('EP198705', 38, 'EP198705_K380_BRCD.otu_table.biom')	0.0
380	('EP198705', 39, 'EP198705_K390_BRCD.otu_table.biom')	0.0
381	('EP198705', 40, 'EP198705_K400_BRCD.otu_table.biom')	0.0
382	('EP198705', 43, 'EP198705_K430_BRCD.otu_table.biom')	0.0
383	('EP198705', 44, 'EP198705_K440_BRCD.otu_table.biom')	0.0
384	('EP198705', 46, 'EP198705_K460_BRCD.otu_table.biom')	0.0
385	('EP198705', 6, 'EP198705_K60_BRCD.otu_table.biom')	0.0
386	('EP198705', 9, 'EP198705_K90_BRCD.otu_table.biom')	0.0
387	('EP201349', 2, 'EP201349_K20_MRCD.otu_table.biom')	1.0
388	('EP205465', 1, 'EP205465_K10_MRCD.otu_table.biom')	0.0
389	('EP205465', 2, 'EP205465_K20_MRCD.otu_table.biom')	0.0
390	('EP205465', 3, 'EP205465_K30_MRCD.otu_table.biom')	0.0
391	('EP205465', 4, 'EP205465_K40_MRCD.otu_table.biom')	1.0
392	('EP205465', 5, 'EP205465_K50_MRCD.otu_table.biom')	1.0
393	('EP205465', 8, 'EP205465_K80_BRCD.otu_table.biom')	0.0
394	('EP206375', 3, 'EP206375_K30_MRCD.otu_table.biom')	1.0
395	('EP206375', 4, 'EP206375_K40_MRCD.otu_table.biom')	0.0
396	('EP207166', 2, 'EP207166_K20_MRCD.otu_table.biom')	0.0
397	('EP207166', 3, 'EP207166_K30_MRCD.otu_table.biom')	0.0
398	('EP207828', 2, 'EP207828_K20_MRCD.otu_table.biom')	0.0
399	('EP207828', 3, 'EP207828_K30_BRCD.otu_table.biom')	0.0
400	('EP207828', 6, 'EP207828_K60_BRCD.otu_table.biom')	1.0
401	('EP209572', 2, 'EP209572_K20_MRCD.otu_table.biom')	0.0
402	('EP209572', 3, 'EP209572_K30_MRCD.otu_table.biom')	1.0
403	('EP209572', 5, 'EP209572_K50_BRCD.otu_table.biom')	1.0
404	('EP209572', 9, 'EP209572_K90_BRCD.otu_table.biom')	1.0
405	('EP211731', 4, 'EP211731_K40_BRCD.otu_table.biom')	0.0
406	('EP211731', 7, 'EP211731_K70_BRCD.otu_table.biom')	0.0
407	('EP213757', 11, 'EP213757_K110_BRCD.otu_table.biom')	0.0
408	('EP213757', 2, 'EP213757_K20_MRCD.otu_table.biom')	0.0
409	('EP213757', 3, 'EP213757_K30_MRCD.otu_table.biom')	0.0
410	('EP213757', 4, 'EP213757_K40_MRCD.otu_table.biom')	0.0
411	('EP213757', 5, 'EP213757_K50_MRCD.otu_table.biom')	0.0
412	('EP213757', 6, 'EP213757_K60_MRCD.otu_table.biom')	0.0
413	('EP213757', 8, 'EP213757_K80_BRCD.otu_table.biom')	0.5
414	('EP216429', 1, 'EP216429_K10_MRCD.otu_table.biom')	1.0
415	('EP216429', 13, 'EP216429_K130_BRCD.otu_table.biom')	0.0
416	('EP216429', 2, 'EP216429_K20_MRCD.otu_table.biom')	0.0
417	('EP216429', 4, 'EP216429_K40_MRCD.otu_table.biom')	0.0
418	('EP217091', 2, 'EP217091_K20_BRCD.otu_table.biom')	0.0
419	('EP218239', 2, 'EP218239_K20_MRCD.otu_table.biom')	0.0
420	('EP218239', 4, 'EP218239_K40_MRCD.otu_table.biom')	0.0
421	('EP218239', 5, 'EP218239_K50_BRCD.otu_table.biom')	0.0
422	('EP218239', 7, 'EP218239_K70_BRCD.otu_table.biom')	0.0
423	('EP218253', 2, 'EP218253_K20_MRCD.otu_table.biom')	0.0
424	('EP218253', 3, 'EP218253_K30_MRCD.otu_table.biom')	0.0
425	('EP218253', 4, 'EP218253_K40_MRCD.otu_table.biom')	0.0
426	('EP218253', 5, 'EP218253_K50_MRCD.otu_table.biom')	0.0
427	('EP218253', 9, 'EP218253_K90_BRCD.otu_table.biom')	0.54
428	('EP219711', 1, 'EP219711_K10_MRCD.otu_table.biom')	0.0
429	('EP219711', 2, 'EP219711_K20_MRCD.otu_table.biom')	0.0
430	('EP219711', 3, 'EP219711_K30_MRCD.otu_table.biom')	0.0
431	('EP219711', 4, 'EP219711_K40_MRCD.otu_table.biom')	0.1
432	('EP219711', 5, 'EP219711_K50_MRCD.otu_table.biom')	0.1
433	('EP219711', 8, 'EP219711_K80_BRCD.otu_table.biom')	0.0
434	('EP219915', 2, 'EP219915_K20_MRCD.otu_table.biom')	0.0
435	('EP219915', 3, 'EP219915_K30_MRCD.otu_table.biom')	0.0
436	('EP219915', 7, 'EP219915_K70_BRCD.otu_table.biom')	0.98
437	('EP222037', 2, 'EP222037_K20_MRCD.otu_table.biom')	1.0
438	('EP222037', 3, 'EP222037_K30_MRCD.otu_table.biom')	1.0
439	('EP222037', 4, 'EP222037_K40_MRCD.otu_table.biom')	1.0
440	('EP222037', 6, 'EP222037_K60_MRCD.otu_table.biom')	0.0
441	('EP222037', 7, 'EP222037_K70_BRCD.otu_table.biom')	0.0
442	('EP222037', 9, 'EP222037_K90_BRCD.otu_table.biom')	0.0
443	('EP222364', 7, 'EP222364_K70_BRCD.otu_table.biom')	0.0
444	('EP223167', 2, 'EP223167_K20_MRCD.otu_table.biom')	0.84
445	('EP223167', 3, 'EP223167_K30_MRCD.otu_table.biom')	0.0
446	('EP223167', 4, 'EP223167_K40_MRCD.otu_table.biom')	0.0
447	('EP223167', 5, 'EP223167_K50_MRCD.otu_table.biom')	0.5
448	('EP223167', 6, 'EP223167_K60_BRCD.otu_table.biom')	0.45
449	('EP227762', 5, 'EP227762_K50_BRCD.otu_table.biom')	0.0
450	('EP229454', 1, 'EP229454_K10_MRCD.otu_table.biom')	0.76
451	('EP229454', 2, 'EP229454_K20_MRCD.otu_table.biom')	0.0
452	('EP229454', 3, 'EP229454_K30_MRCD.otu_table.biom')	0.0
453	('EP229454', 4, 'EP229454_K40_MRCD.otu_table.biom')	0.0
454	('EP229454', 5, 'EP229454_K50_MRCD.otu_table.biom')	0.0
455	('EP229454', 6, 'EP229454_K60_BRCD.otu_table.biom')	0.97
456	('EP230041', 1, 'EP230041_K10_MRCD.otu_table.biom')	0.0
457	('EP230041', 15, 'EP230041_K150_BRCD.otu_table.biom')	0.0
458	('EP230041', 18, 'EP230041_K180_BRCD.otu_table.biom')	0.0
459	('EP230041', 3, 'EP230041_K30_MRCD.otu_table.biom')	0.0
460	('EP230041', 4, 'EP230041_K40_MRCD.otu_table.biom')	0.0
461	('EP230041', 6, 'EP230041_K60_MRCD.otu_table.biom')	0.0
462	('EP230041', 9, 'EP230041_K90_MRCD.otu_table.biom')	0.5
463	('EP230807', 2, 'EP230807_K20_MRCD.otu_table.biom')	0.0
464	('EP230807', 3, 'EP230807_K30_MRCD.otu_table.biom')	0.0
465	('EP230807', 4, 'EP230807_K40_MRCD.otu_table.biom')	0.0
466	('EP230807', 6, 'EP230807_K60_BRCD.otu_table.biom')	0.0
467	('EP230807', 8, 'EP230807_K80_BRCD.otu_table.biom')	0.0
468	('EP233566', 2, 'EP233566_K20_MRCD.otu_table.biom')	1.0
469	('EP233566', 3, 'EP233566_K30_MRCD.otu_table.biom')	0.0
470	('EP233566', 6, 'EP233566_K60_BRCD.otu_table.biom')	1.0
471	('EP233566', 8, 'EP233566_K80_BRCD.otu_table.biom')	0.0
472	('EP235198', 1, 'EP235198_K10_MRCD.otu_table.biom')	0.36
473	('EP235198', 2, 'EP235198_K20_MRCD.otu_table.biom')	0.0
474	('EP235198', 3, 'EP235198_K30_MRCD.otu_table.biom')	0.0
475	('EP235198', 4, 'EP235198_K40_MRCD.otu_table.biom')	0.0
476	('EP235198', 5, 'EP235198_K50_MRCD.otu_table.biom')	0.5
477	('EP235198', 6, 'EP235198_K60_BRCD.otu_table.biom')	0.8
478	('EP237361', 1, 'EP237361_K10_MRCD.otu_table.biom')	0.0
479	('EP237361', 2, 'EP237361_K20_MRCD.otu_table.biom')	0.7
480	('EP237361', 3, 'EP237361_K30_MRCD.otu_table.biom')	0.0
481	('EP237361', 4, 'EP237361_K40_MRCD.otu_table.biom')	0.0
482	('EP237361', 5, 'EP237361_K50_MRCD.otu_table.biom')	0.0
483	('EP237361', 6, 'EP237361_K60_BRCD.otu_table.biom')	0.0
484	('EP238282', 2, 'EP238282_K20_MRCD.otu_table.biom')	0.0
485	('EP238282', 3, 'EP238282_K30_MRCD.otu_table.biom')	1.0
486	('EP238282', 4, 'EP238282_K40_MRCD.otu_table.biom')	1.0
487	('EP238282', 6, 'EP238282_K60_BRCD.otu_table.biom')	0.0
488	('EP238282', 9, 'EP238282_K90_BRCD.otu_table.biom')	0.0
489	('EP238905', 11, 'EP238905_K110_BRCD.otu_table.biom')	0.55
490	('EP238905', 2, 'EP238905_K20_MRCD.otu_table.biom')	0.0
491	('EP238905', 3, 'EP238905_K30_MRCD.otu_table.biom')	0.5
492	('EP238905', 4, 'EP238905_K40_MRCD.otu_table.biom')	0.46
493	('EP238905', 5, 'EP238905_K50_MRCD.otu_table.biom')	1.0
494	('EP238905', 8, 'EP238905_K80_BRCD.otu_table.biom')	0.0
495	('EP243415', 2, 'EP243415_K20_MRCD.otu_table.biom')	0.0
496	('EP243415', 3, 'EP243415_K30_MRCD.otu_table.biom')	0.0
497	('EP243415', 6, 'EP243415_K60_BRCD.otu_table.biom')	0.31
498	('EP243415', 8, 'EP243415_K80_BRCD.otu_table.biom')	1.0
499	('EP243618', 12, 'EP243618_K120_BRCD.otu_table.biom')	0.0
500	('EP243618', 2, 'EP243618_K20_MRCD.otu_table.biom')	0.0
501	('EP243618', 3, 'EP243618_K30_MRCD.otu_table.biom')	1.0
502	('EP243618', 4, 'EP243618_K40_MRCD.otu_table.biom')	1.0
503	('EP243618', 5, 'EP243618_K50_MRCD.otu_table.biom')	1.0
504	('EP243618', 7, 'EP243618_K70_BRCD.otu_table.biom')	1.0
505	('EP243984', 12, 'EP243984_K120_BRCD.otu_table.biom')	0.0
506	('EP243984', 13, 'EP243984_K130_BRCD.otu_table.biom')	0.0
507	('EP243984', 2, 'EP243984_K20_MRCD.otu_table.biom')	0.0
508	('EP243984', 3, 'EP243984_K30_MRCD.otu_table.biom')	0.0
509	('EP244800', 2, 'EP244800_K20_MRCD.otu_table.biom')	0.0
510	('EP244800', 3, 'EP244800_K30_MRCD.otu_table.biom')	0.0
511	('EP244800', 6, 'EP244800_K60_BRCD.otu_table.biom')	0.0
512	('EP244800', 9, 'EP244800_K90_BRCD.otu_table.biom')	0.0
513	('EP246574', 2, 'EP246574_K20_MRCD.otu_table.biom')	0.07
514	('EP246574', 3, 'EP246574_K30_MRCD.otu_table.biom')	0.06
515	('EP246574', 4, 'EP246574_K40_MRCD.otu_table.biom')	1.0
516	('EP246574', 5, 'EP246574_K50_MRCD.otu_table.biom')	0.0
517	('EP247202', 11, 'EP247202_K110_BRCD.otu_table.biom')	0.67
518	('EP247202', 2, 'EP247202_K20_MRCD.otu_table.biom')	0.64
519	('EP247202', 3, 'EP247202_K30_MRCD.otu_table.biom')	0.0
520	('EP247202', 4, 'EP247202_K40_MRCD.otu_table.biom')	0.0
521	('EP247202', 5, 'EP247202_K50_MRCD.otu_table.biom')	0.0
522	('EP247202', 6, 'EP247202_K60_MRCD.otu_table.biom')	1.0
523	('EP247202', 7, 'EP247202_K70_MRCD.otu_table.biom')	1.0
524	('EP247202', 9, 'EP247202_K90_BRCD.otu_table.biom')	1.0
525	('EP247445', 1, 'EP247445_K10_MRCD.otu_table.biom')	0.06
526	('EP247445', 13, 'EP247445_K130_BRCD.otu_table.biom')	0.0
527	('EP247445', 2, 'EP247445_K20_MRCD.otu_table.biom')	0.0
528	('EP247445', 3, 'EP247445_K30_MRCD.otu_table.biom')	0.0
529	('EP247445', 4, 'EP247445_K40_MRCD.otu_table.biom')	0.0
530	('EP247445', 5, 'EP247445_K50_MRCD.otu_table.biom')	0.0
531	('EP247445', 6, 'EP247445_K60_MRCD.otu_table.biom')	1.0
532	('EP247445', 7, 'EP247445_K70_MRCD.otu_table.biom')	0.0
533	('EP247445', 9, 'EP247445_K90_MRCD.otu_table.biom')	0.0
534	('EP249375', 2, 'EP249375_K20_MRCD.otu_table.biom')	0.0
535	('EP249375', 5, 'EP249375_K50_BRCD.otu_table.biom')	0.0
536	('EP249375', 8, 'EP249375_K80_BRCD.otu_table.biom')	0.0
537	('EP251134', 11, 'EP251134_K110_BRCD.otu_table.biom')	0.0
538	('EP251134', 2, 'EP251134_K20_MRCD.otu_table.biom')	0.0
539	('EP251134', 3, 'EP251134_K30_MRCD.otu_table.biom')	0.0
540	('EP251134', 4, 'EP251134_K40_MRCD.otu_table.biom')	1.0
541	('EP251134', 5, 'EP251134_K50_MRCD.otu_table.biom')	1.0
542	('EP251134', 6, 'EP251134_K60_MRCD.otu_table.biom')	0.0
543	('EP251134', 7, 'EP251134_K70_BRCD.otu_table.biom')	0.0
544	('EP255636', 2, 'EP255636_K20_MRCD.otu_table.biom')	1.0
545	('EP255636', 3, 'EP255636_K30_BRCD.otu_table.biom')	1.0
546	('EP255636', 6, 'EP255636_K60_BRCD.otu_table.biom')	1.0
547	('EP256139', 2, 'EP256139_K20_MRCD.otu_table.biom')	0.0
548	('EP256139', 5, 'EP256139_K50_BRCD.otu_table.biom')	0.0
549	('EP256139', 6, 'EP256139_K60_BRCD.otu_table.biom')	0.0
550	('EP256139', 8, 'EP256139_K80_MRCD.otu_table.biom')	0.0
551	('EP256568', 2, 'EP256568_K20_MRCD.otu_table.biom')	0.0
552	('EP256568', 3, 'EP256568_K30_MRCD.otu_table.biom')	0.0
553	('EP256568', 6, 'EP256568_K60_BRCD.otu_table.biom')	1.0
554	('EP256568', 8, 'EP256568_K80_BRCD.otu_table.biom')	1.0
555	('EP257801', 2, 'EP257801_K20_MRCD.otu_table.biom')	1.0
556	('EP257801', 3, 'EP257801_K30_MRCD.otu_table.biom')	0.0
557	('EP257801', 4, 'EP257801_K40_MRCD.otu_table.biom')	0.0
558	('EP257801', 6, 'EP257801_K60_BRCD.otu_table.biom')	0.0
559	('EP257801', 9, 'EP257801_K90_BRCD.otu_table.biom')	0.0
560	('EP261740', 11, 'EP261740_K110_BRCD.otu_table.biom')	0.0
561	('EP261740', 2, 'EP261740_K20_MRCD.otu_table.biom')	0.0
562	('EP261740', 3, 'EP261740_K30_MRCD.otu_table.biom')	0.0
563	('EP261740', 4, 'EP261740_K40_MRCD.otu_table.biom')	0.0
564	('EP261740', 5, 'EP261740_K50_MRCD.otu_table.biom')	0.0
565	('EP261740', 7, 'EP261740_K70_BRCD.otu_table.biom')	0.0
566	('EP266208', 2, 'EP266208_K20_MRCD.otu_table.biom')	1.0
567	('EP266208', 3, 'EP266208_K30_MRCD.otu_table.biom')	1.0
568	('EP266239', 2, 'EP266239_K20_MRCD.otu_table.biom')	0.0
569	('EP266239', 3, 'EP266239_K30_MRCD.otu_table.biom')	0.0
570	('EP266239', 4, 'EP266239_K40_BRCD.otu_table.biom')	0.0
571	('EP266239', 9, 'EP266239_K90_BRCD.otu_table.biom')	0.0
572	('EP267601', 4, 'EP267601_K40_MRCD.otu_table.biom')	0.0
573	('EP271595', 1, 'EP271595_K10_MRCD.otu_table.biom')	0.0
574	('EP271595', 2, 'EP271595_K20_MRCD.otu_table.biom')	0.0
575	('EP271595', 3, 'EP271595_K30_MRCD.otu_table.biom')	0.0
576	('EP271595', 5, 'EP271595_K50_MRCD.otu_table.biom')	0.0
577	('EP271595', 6, 'EP271595_K60_MRCD.otu_table.biom')	0.0
578	('EP271595', 7, 'EP271595_K70_BRCD.otu_table.biom')	1.0
579	('EP272531', 1, 'EP272531_K10_MRCD.otu_table.biom')	0.0
580	('EP272531', 2, 'EP272531_K20_MRCD.otu_table.biom')	0.0
581	('EP272531', 3, 'EP272531_K30_MRCD.otu_table.biom')	0.0
582	('EP272531', 6, 'EP272531_K60_BRCD.otu_table.biom')	0.0
583	('EP273209', 5, 'EP273209_K50_BRCD.otu_table.biom')	0.0
584	('EP273248', 1, 'EP273248_K10_MRCD.otu_table.biom')	1.0
585	('EP273248', 12, 'EP273248_K120_BRCD.otu_table.biom')	0.0
586	('EP273248', 13, 'EP273248_K130_BRCD.otu_table.biom')	0.0
587	('EP273248', 15, 'EP273248_K150_BRCD.otu_table.biom')	0.0
588	('EP273248', 16, 'EP273248_K160_BRCD.otu_table.biom')	0.0
589	('EP273248', 2, 'EP273248_K20_MRCD.otu_table.biom')	0.0
590	('EP273248', 3, 'EP273248_K30_MRCD.otu_table.biom')	1.0
591	('EP273248', 7, 'EP273248_K70_MRCD.otu_table.biom')	1.0
592	('EP275797', 2, 'EP275797_K20_MRCD.otu_table.biom')	0.0
593	('EP275797', 3, 'EP275797_K30_MRCD.otu_table.biom')	0.0
594	('EP275797', 4, 'EP275797_K40_MRCD.otu_table.biom')	0.0
595	('EP275797', 5, 'EP275797_K50_BRCD.otu_table.biom')	0.0
596	('EP275797', 9, 'EP275797_K90_BRCD.otu_table.biom')	0.0
597	('EP280575', 2, 'EP280575_K20_MRCD.otu_table.biom')	0.0
598	('EP280575', 3, 'EP280575_K30_MRCD.otu_table.biom')	0.0
599	('EP280575', 4, 'EP280575_K40_MRCD.otu_table.biom')	1.0
600	('EP280575', 5, 'EP280575_K50_MRCD.otu_table.biom')	1.0
601	('EP280575', 7, 'EP280575_K70_BRCD.otu_table.biom')	0.0
602	('EP280575', 9, 'EP280575_K90_BRCD.otu_table.biom')	0.0
603	('EP282097', 2, 'EP282097_K20_MRCD.otu_table.biom')	1.0
604	('EP282097', 3, 'EP282097_K30_MRCD.otu_table.biom')	0.5
605	('EP282097', 5, 'EP282097_K50_MRCD.otu_table.biom')	0.0
606	('EP282097', 6, 'EP282097_K60_BRCD.otu_table.biom')	1.0
607	('EP282097', 8, 'EP282097_K80_BRCD.otu_table.biom')	1.0
608	('EP283033', 2, 'EP283033_K20_MRCD.otu_table.biom')	0.0
609	('EP283033', 3, 'EP283033_K30_BRCD.otu_table.biom')	1.0
610	('EP283033', 6, 'EP283033_K60_BRCD.otu_table.biom')	0.5
611	('EP283033', 8, 'EP283033_K80_MRCD.otu_table.biom')	1.0
612	('EP284529', 12, 'EP284529_K120_BRCD.otu_table.biom')	0.0
613	('EP284529', 3, 'EP284529_K30_MRCD.otu_table.biom')	0.0
614	('EP284529', 5, 'EP284529_K50_MRCD.otu_table.biom')	1.0
615	('EP284529', 9, 'EP284529_K90_BRCD.otu_table.biom')	0.0
616	('EP285481', 11, 'EP285481_K110_BRCD.otu_table.biom')	0.0
617	('EP285481', 14, 'EP285481_K140_MRCD.otu_table.biom')	0.0
618	('EP285481', 2, 'EP285481_K20_MRCD.otu_table.biom')	1.0
619	('EP285481', 4, 'EP285481_K40_MRCD.otu_table.biom')	1.0
620	('EP285481', 5, 'EP285481_K50_BRCD.otu_table.biom')	1.0
621	('EP285481', 7, 'EP285481_K70_BRCD.otu_table.biom')	0.49
622	('EP285481', 9, 'EP285481_K90_BRCD.otu_table.biom')	0.0
623	('EP285667', 12, 'EP285667_K120_BRCD.otu_table.biom')	0.0
624	('EP285667', 2, 'EP285667_K20_MRCD.otu_table.biom')	0.0
625	('EP285667', 3, 'EP285667_K30_MRCD.otu_table.biom')	0.0
626	('EP285667', 4, 'EP285667_K40_MRCD.otu_table.biom')	0.0
627	('EP285667', 6, 'EP285667_K60_MRCD.otu_table.biom')	0.0
628	('EP285667', 8, 'EP285667_K80_BRCD.otu_table.biom')	0.0
629	('EP285935', 2, 'EP285935_K20_MRCD.otu_table.biom')	0.0
630	('EP285935', 3, 'EP285935_K30_MRCD.otu_table.biom')	0.0
631	('EP285935', 4, 'EP285935_K40_MRCD.otu_table.biom')	0.0
632	('EP285935', 5, 'EP285935_K50_MRCD.otu_table.biom')	0.0
633	('EP285935', 6, 'EP285935_K60_BRCD.otu_table.biom')	0.0
634	('EP285935', 8, 'EP285935_K80_BRCD.otu_table.biom')	0.0
635	('EP286550', 2, 'EP286550_K20_MRCD.otu_table.biom')	0.0
636	('EP286550', 4, 'EP286550_K40_MRCD.otu_table.biom')	1.0
637	('EP286550', 5, 'EP286550_K50_BRCD.otu_table.biom')	0.0
638	('EP286550', 8, 'EP286550_K80_MRCD.otu_table.biom')	0.0
639	('EP286550', 9, 'EP286550_K90_MRCD.otu_table.biom')	0.0
640	('EP287690', 11, 'EP287690_K110_BRCD.otu_table.biom')	1.0
641	('EP287690', 2, 'EP287690_K20_MRCD.otu_table.biom')	1.0
642	('EP287690', 3, 'EP287690_K30_MRCD.otu_table.biom')	0.0
643	('EP287690', 4, 'EP287690_K40_MRCD.otu_table.biom')	0.0
644	('EP287690', 5, 'EP287690_K50_MRCD.otu_table.biom')	0.0
645	('EP287690', 6, 'EP287690_K60_BRCD.otu_table.biom')	0.56
646	('EP288001', 3, 'EP288001_K30_BRCD.otu_table.biom')	0.0
647	('EP288001', 7, 'EP288001_K70_BRCD.otu_table.biom')	0.0
648	('EP288825', 11, 'EP288825_K110_BRCD.otu_table.biom')	0.0
649	('EP288825', 2, 'EP288825_K20_MRCD.otu_table.biom')	0.0
650	('EP288825', 3, 'EP288825_K30_MRCD.otu_table.biom')	0.0
651	('EP288825', 4, 'EP288825_K40_MRCD.otu_table.biom')	0.0
652	('EP288825', 5, 'EP288825_K50_MRCD.otu_table.biom')	0.96
653	('EP288825', 7, 'EP288825_K70_MRCD.otu_table.biom')	0.0
654	('EP288825', 8, 'EP288825_K80_BRCD.otu_table.biom')	0.0
655	('EP290639', 2, 'EP290639_K20_MRCD.otu_table.biom')	0.0
656	('EP291560', 2, 'EP291560_K20_MRCD.otu_table.biom')	0.0
657	('EP291560', 3, 'EP291560_K30_MRCD.otu_table.biom')	0.0
658	('EP291560', 4, 'EP291560_K40_MRCD.otu_table.biom')	0.0
659	('EP291560', 5, 'EP291560_K50_BRCD.otu_table.biom')	0.94
660	('EP291560', 9, 'EP291560_K90_BRCD.otu_table.biom')	0.83
661	('EP291588', 12, 'EP291588_K120_BRCD.otu_table.biom')	0.7
662	('EP291588', 13, 'EP291588_K130_BRCD.otu_table.biom')	0.0
663	('EP291588', 2, 'EP291588_K20_MRCD.otu_table.biom')	0.0
664	('EP291588', 3, 'EP291588_K30_MRCD.otu_table.biom')	1.0
665	('EP291588', 5, 'EP291588_K50_MRCD.otu_table.biom')	1.0
666	('EP291588', 6, 'EP291588_K60_MRCD.otu_table.biom')	0.0
667	('EP291588', 7, 'EP291588_K70_MRCD.otu_table.biom')	1.0
668	('EP291588', 8, 'EP291588_K80_MRCD.otu_table.biom')	1.0
669	('EP291636', 1, 'EP291636_K10_MRCD.otu_table.biom')	0.0
670	('EP291636', 2, 'EP291636_K20_MRCD.otu_table.biom')	0.0
671	('EP291636', 4, 'EP291636_K40_MRCD.otu_table.biom')	1.0
672	('EP291636', 6, 'EP291636_K60_MRCD.otu_table.biom')	1.0
673	('EP291636', 9, 'EP291636_K90_BRCD.otu_table.biom')	0.0
674	('EP292127', 3, 'EP292127_K30_BRCD.otu_table.biom')	0.0
675	('EP292127', 6, 'EP292127_K60_BRCD.otu_table.biom')	0.0
676	('EP292135', 2, 'EP292135_K20_MRCD.otu_table.biom')	0.0
677	('EP292135', 3, 'EP292135_K30_MRCD.otu_table.biom')	0.0
678	('EP292135', 5, 'EP292135_K50_BRCD.otu_table.biom')	1.0
679	('EP292135', 9, 'EP292135_K90_BRCD.otu_table.biom')	1.0
680	('EP295439', 14, 'EP295439_K140_BRCD.otu_table.biom')	0.0
681	('EP295439', 4, 'EP295439_K40_MRCD.otu_table.biom')	0.0
682	('EP295439', 7, 'EP295439_K70_MRCD.otu_table.biom')	0.0
683	('EP295439', 9, 'EP295439_K90_MRCD.otu_table.biom')	0.0
684	('EP296970', 2, 'EP296970_K20_MRCD.otu_table.biom')	0.0
685	('EP296970', 3, 'EP296970_K30_MRCD.otu_table.biom')	0.0
686	('EP296970', 4, 'EP296970_K40_MRCD.otu_table.biom')	0.0
687	('EP296970', 5, 'EP296970_K50_BRCD.otu_table.biom')	0.0
688	('EP296970', 9, 'EP296970_K90_BRCD.otu_table.biom')	0.0
689	('EP300768', 11, 'EP300768_K110_MRCD.otu_table.biom')	1.0
690	('EP300768', 13, 'EP300768_K130_BRCD.otu_table.biom')	1.0
691	('EP300768', 17, 'EP300768_K170_BRCD.otu_table.biom')	0.0
692	('EP300768', 2, 'EP300768_K20_MRCD.otu_table.biom')	0.0
693	('EP300768', 3, 'EP300768_K30_MRCD.otu_table.biom')	0.0
694	('EP300768', 5, 'EP300768_K50_MRCD.otu_table.biom')	0.0
695	('EP300768', 8, 'EP300768_K80_MRCD.otu_table.biom')	0.0
696	('EP300768', 9, 'EP300768_K90_MRCD.otu_table.biom')	0.0
697	('EP304007', 3, 'EP304007_K30_MRCD.otu_table.biom')	0.0
698	('EP304007', 4, 'EP304007_K40_MRCD.otu_table.biom')	0.0
699	('EP304007', 5, 'EP304007_K50_MRCD.otu_table.biom')	0.0
700	('EP304007', 7, 'EP304007_K70_BRCD.otu_table.biom')	0.0
701	('EP304007', 8, 'EP304007_K80_BRCD.otu_table.biom')	0.0
702	('EP307640', 2, 'EP307640_K20_MRCD.otu_table.biom')	0.0
703	('EP307640', 3, 'EP307640_K30_MRCD.otu_table.biom')	1.0
704	('EP307640', 4, 'EP307640_K40_MRCD.otu_table.biom')	0.19
705	('EP307640', 7, 'EP307640_K70_BRCD.otu_table.biom')	0.0
706	('EP307640', 8, 'EP307640_K80_BRCD.otu_table.biom')	0.0
707	('EP310863', 2, 'EP310863_K20_MRCD.otu_table.biom')	1.0
708	('EP310863', 3, 'EP310863_K30_MRCD.otu_table.biom')	0.0
709	('EP310863', 4, 'EP310863_K40_BRCD.otu_table.biom')	1.0
710	('EP310863', 6, 'EP310863_K60_BRCD.otu_table.biom')	1.0
711	('EP311478', 11, 'EP311478_K110_BRCD.otu_table.biom')	1.0
712	('EP311478', 2, 'EP311478_K20_MRCD.otu_table.biom')	0.68
713	('EP311478', 3, 'EP311478_K30_MRCD.otu_table.biom')	1.0
714	('EP311478', 4, 'EP311478_K40_MRCD.otu_table.biom')	0.5
715	('EP311478', 5, 'EP311478_K50_MRCD.otu_table.biom')	0.0
