	sample	lambda
358	('EP255636', 2, 'EP255636_K20_MV1D.otu_table.biom')	0.0
359	('EP256139', 2, 'EP256139_K20_MV1D.otu_table.biom')	0.0
360	('EP256139', 8, 'EP256139_K80_MV1D.otu_table.biom')	0.0
361	('EP256568', 2, 'EP256568_K20_MV1D.otu_table.biom')	0.0
362	('EP256568', 3, 'EP256568_K30_MV1D.otu_table.biom')	0.0
363	('EP257801', 2, 'EP257801_K20_MV1D.otu_table.biom')	0.0
364	('EP257801', 3, 'EP257801_K30_MV1D.otu_table.biom')	0.0
365	('EP257801', 4, 'EP257801_K40_MV1D.otu_table.biom')	0.0
366	('EP261740', 2, 'EP261740_K20_MV1D.otu_table.biom')	0.0
367	('EP261740', 3, 'EP261740_K30_MV1D.otu_table.biom')	0.12
368	('EP261740', 4, 'EP261740_K40_MV1D.otu_table.biom')	1.0
369	('EP261740', 5, 'EP261740_K50_MV1D.otu_table.biom')	1.0
370	('EP263846', 2, 'EP263846_K20_MV1D.otu_table.biom')	0.0
371	('EP264961', 2, 'EP264961_K20_MV1D.otu_table.biom')	0.0
372	('EP264961', 3, 'EP264961_K30_MV1D.otu_table.biom')	0.0
373	('EP266208', 2, 'EP266208_K20_MV1D.otu_table.biom')	0.0
374	('EP266208', 3, 'EP266208_K30_MV1D.otu_table.biom')	0.0
375	('EP266239', 2, 'EP266239_K20_MV1D.otu_table.biom')	0.0
376	('EP266239', 3, 'EP266239_K30_MV1D.otu_table.biom')	0.84
377	('EP267601', 2, 'EP267601_K20_MV1D.otu_table.biom')	1.0
378	('EP267601', 4, 'EP267601_K40_MV1D.otu_table.biom')	0.0
379	('EP271595', 2, 'EP271595_K20_MV1D.otu_table.biom')	1.0
380	('EP271595', 3, 'EP271595_K30_MV1D.otu_table.biom')	1.0
381	('EP271595', 4, 'EP271595_K40_MV1D.otu_table.biom')	1.0
382	('EP271595', 5, 'EP271595_K50_MV1D.otu_table.biom')	1.0
383	('EP271595', 6, 'EP271595_K60_MV1D.otu_table.biom')	1.0
384	('EP272531', 2, 'EP272531_K20_MV1D.otu_table.biom')	0.12
385	('EP272531', 3, 'EP272531_K30_MV1D.otu_table.biom')	0.0
386	('EP273209', 2, 'EP273209_K20_MV1D.otu_table.biom')	0.0
387	('EP273248', 18, 'EP273248_K180_MV1D.otu_table.biom')	0.0
388	('EP273248', 2, 'EP273248_K20_MV1D.otu_table.biom')	0.0
389	('EP273248', 3, 'EP273248_K30_MV1D.otu_table.biom')	0.0
390	('EP273248', 5, 'EP273248_K50_MV1D.otu_table.biom')	0.0
391	('EP273248', 7, 'EP273248_K70_MV1D.otu_table.biom')	0.0
392	('EP273768', 2, 'EP273768_K20_MV1D.otu_table.biom')	0.0
393	('EP273768', 3, 'EP273768_K30_MV1D.otu_table.biom')	1.0
394	('EP273768', 4, 'EP273768_K40_MV1D.otu_table.biom')	1.0
395	('EP275797', 2, 'EP275797_K20_MV1D.otu_table.biom')	1.0
396	('EP275797', 3, 'EP275797_K30_MV1D.otu_table.biom')	1.0
397	('EP275797', 4, 'EP275797_K40_MV1D.otu_table.biom')	1.0
398	('EP277370', 4, 'EP277370_K40_MV1D.otu_table.biom')	1.0
399	('EP280575', 2, 'EP280575_K20_MV1D.otu_table.biom')	0.0
400	('EP280575', 3, 'EP280575_K30_MV1D.otu_table.biom')	0.0
401	('EP280575', 4, 'EP280575_K40_MV1D.otu_table.biom')	0.0
402	('EP280575', 5, 'EP280575_K50_MV1D.otu_table.biom')	0.0
403	('EP280926', 2, 'EP280926_K20_MV1D.otu_table.biom')	1.0
404	('EP280926', 3, 'EP280926_K30_MV1D.otu_table.biom')	0.52
405	('EP280926', 4, 'EP280926_K40_MV1D.otu_table.biom')	0.0
406	('EP282097', 2, 'EP282097_K20_MV1D.otu_table.biom')	0.0
407	('EP282097', 3, 'EP282097_K30_MV1D.otu_table.biom')	0.0
408	('EP283033', 2, 'EP283033_K20_MV1D.otu_table.biom')	0.0
409	('EP283033', 8, 'EP283033_K80_MV1D.otu_table.biom')	1.0
410	('EP284529', 3, 'EP284529_K30_MV1D.otu_table.biom')	0.07
411	('EP284529', 5, 'EP284529_K50_MV1D.otu_table.biom')	0.0
412	('EP285481', 14, 'EP285481_K140_MV1D.otu_table.biom')	0.0
413	('EP285481', 2, 'EP285481_K20_MV1D.otu_table.biom')	1.0
414	('EP285481', 3, 'EP285481_K30_MV1D.otu_table.biom')	1.0
415	('EP285481', 4, 'EP285481_K40_MV1D.otu_table.biom')	0.0
416	('EP285667', 2, 'EP285667_K20_MV1D.otu_table.biom')	0.0
417	('EP285667', 3, 'EP285667_K30_MV1D.otu_table.biom')	0.0
418	('EP285667', 4, 'EP285667_K40_MV1D.otu_table.biom')	0.0
419	('EP285667', 6, 'EP285667_K60_MV1D.otu_table.biom')	0.0
420	('EP285935', 2, 'EP285935_K20_MV1D.otu_table.biom')	1.0
421	('EP285935', 3, 'EP285935_K30_MV1D.otu_table.biom')	1.0
422	('EP285935', 4, 'EP285935_K40_MV1D.otu_table.biom')	1.0
423	('EP285935', 5, 'EP285935_K50_MV1D.otu_table.biom')	1.0
424	('EP286550', 2, 'EP286550_K20_MV1D.otu_table.biom')	1.0
425	('EP286550', 4, 'EP286550_K40_MV1D.otu_table.biom')	0.0
426	('EP286550', 8, 'EP286550_K80_MV1D.otu_table.biom')	1.0
427	('EP286550', 9, 'EP286550_K90_MV1D.otu_table.biom')	0.49
428	('EP286906', 2, 'EP286906_K20_MV1D.otu_table.biom')	1.0
429	('EP287690', 2, 'EP287690_K20_MV1D.otu_table.biom')	1.0
430	('EP287690', 3, 'EP287690_K30_MV1D.otu_table.biom')	1.0
431	('EP287690', 4, 'EP287690_K40_MV1D.otu_table.biom')	1.0
432	('EP287690', 5, 'EP287690_K50_MV1D.otu_table.biom')	1.0
433	('EP288001', 2, 'EP288001_K20_MV1D.otu_table.biom')	0.0
434	('EP288825', 2, 'EP288825_K20_MV1D.otu_table.biom')	0.0
435	('EP288825', 3, 'EP288825_K30_MV1D.otu_table.biom')	0.0
436	('EP288825', 4, 'EP288825_K40_MV1D.otu_table.biom')	0.0
437	('EP288825', 5, 'EP288825_K50_MV1D.otu_table.biom')	0.51
438	('EP288825', 7, 'EP288825_K70_MV1D.otu_table.biom')	0.0
439	('EP290639', 2, 'EP290639_K20_MV1D.otu_table.biom')	1.0
440	('EP291560', 2, 'EP291560_K20_MV1D.otu_table.biom')	0.0
441	('EP291560', 3, 'EP291560_K30_MV1D.otu_table.biom')	0.0
442	('EP291560', 4, 'EP291560_K40_MV1D.otu_table.biom')	0.0
443	('EP291588', 2, 'EP291588_K20_MV1D.otu_table.biom')	0.0
444	('EP291588', 3, 'EP291588_K30_MV1D.otu_table.biom')	0.0
445	('EP291588', 5, 'EP291588_K50_MV1D.otu_table.biom')	0.0
446	('EP291588', 6, 'EP291588_K60_MV1D.otu_table.biom')	0.0
447	('EP291588', 7, 'EP291588_K70_MV1D.otu_table.biom')	0.0
448	('EP291588', 8, 'EP291588_K80_MV1D.otu_table.biom')	0.0
449	('EP291636', 2, 'EP291636_K20_MV1D.otu_table.biom')	0.07
450	('EP291636', 4, 'EP291636_K40_MV1D.otu_table.biom')	0.0
451	('EP291636', 6, 'EP291636_K60_MV1D.otu_table.biom')	0.0
452	('EP292135', 2, 'EP292135_K20_MV1D.otu_table.biom')	0.0
453	('EP292135', 3, 'EP292135_K30_MV1D.otu_table.biom')	0.0
454	('EP295439', 4, 'EP295439_K40_MV1D.otu_table.biom')	0.0
455	('EP295439', 7, 'EP295439_K70_MV1D.otu_table.biom')	0.0
456	('EP295439', 9, 'EP295439_K90_MV1D.otu_table.biom')	0.0
457	('EP296970', 2, 'EP296970_K20_MV1D.otu_table.biom')	0.0
458	('EP296970', 3, 'EP296970_K30_MV1D.otu_table.biom')	0.0
459	('EP296970', 4, 'EP296970_K40_MV1D.otu_table.biom')	0.0
460	('EP300768', 11, 'EP300768_K110_MV1D.otu_table.biom')	0.0
461	('EP300768', 2, 'EP300768_K20_MV1D.otu_table.biom')	0.0
462	('EP300768', 3, 'EP300768_K30_MV1D.otu_table.biom')	0.0
463	('EP300768', 5, 'EP300768_K50_MV1D.otu_table.biom')	0.0
464	('EP300768', 8, 'EP300768_K80_MV1D.otu_table.biom')	0.0
465	('EP300768', 9, 'EP300768_K90_MV1D.otu_table.biom')	0.07
466	('EP304007', 2, 'EP304007_K20_MV1D.otu_table.biom')	0.0
467	('EP304007', 3, 'EP304007_K30_MV1D.otu_table.biom')	1.0
468	('EP304007', 4, 'EP304007_K40_MV1D.otu_table.biom')	1.0
469	('EP304007', 5, 'EP304007_K50_MV1D.otu_table.biom')	1.0
470	('EP307640', 2, 'EP307640_K20_MV1D.otu_table.biom')	1.0
471	('EP307640', 3, 'EP307640_K30_MV1D.otu_table.biom')	1.0
472	('EP307640', 4, 'EP307640_K40_MV1D.otu_table.biom')	1.0
473	('EP310863', 2, 'EP310863_K20_MV1D.otu_table.biom')	0.0
474	('EP310863', 3, 'EP310863_K30_MV1D.otu_table.biom')	0.0
475	('EP311478', 2, 'EP311478_K20_MV1D.otu_table.biom')	0.0
476	('EP311478', 3, 'EP311478_K30_MV1D.otu_table.biom')	0.0
477	('EP311478', 4, 'EP311478_K40_MV1D.otu_table.biom')	0.0
478	('EP311478', 5, 'EP311478_K50_MV1D.otu_table.biom')	0.0
479	('EP311478', 6, 'EP311478_K60_MV1D.otu_table.biom')	0.0
480	('EP311701', 2, 'EP311701_K20_MV1D.otu_table.biom')	0.0
481	('EP311701', 3, 'EP311701_K30_MV1D.otu_table.biom')	0.0
482	('EP311701', 4, 'EP311701_K40_MV1D.otu_table.biom')	0.0
483	('EP311701', 5, 'EP311701_K50_MV1D.otu_table.biom')	0.0
484	('EP311701', 7, 'EP311701_K70_MV1D.otu_table.biom')	0.0
485	('EP312022', 2, 'EP312022_K20_MV1D.otu_table.biom')	1.0
486	('EP312022', 3, 'EP312022_K30_MV1D.otu_table.biom')	0.0
487	('EP312022', 6, 'EP312022_K60_MV1D.otu_table.biom')	1.0
488	('EP312275', 3, 'EP312275_K30_MV1D.otu_table.biom')	1.0
489	('EP312275', 4, 'EP312275_K40_MV1D.otu_table.biom')	0.0
490	('EP312275', 5, 'EP312275_K50_MV1D.otu_table.biom')	0.0
491	('EP312275', 6, 'EP312275_K60_MV1D.otu_table.biom')	0.0
492	('EP313109', 2, 'EP313109_K20_MV1D.otu_table.biom')	0.0
493	('EP313109', 3, 'EP313109_K30_MV1D.otu_table.biom')	0.0
494	('EP313109', 4, 'EP313109_K40_MV1D.otu_table.biom')	0.0
495	('EP313641', 2, 'EP313641_K20_MV1D.otu_table.biom')	0.0
496	('EP313641', 3, 'EP313641_K30_MV1D.otu_table.biom')	0.0
497	('EP313641', 4, 'EP313641_K40_MV1D.otu_table.biom')	0.0
498	('EP314756', 12, 'EP314756_K120_MV1D.otu_table.biom')	1.0
499	('EP314756', 2, 'EP314756_K20_MV1D.otu_table.biom')	1.0
500	('EP314756', 3, 'EP314756_K30_MV1D.otu_table.biom')	1.0
501	('EP314756', 4, 'EP314756_K40_MV1D.otu_table.biom')	1.0
502	('EP314756', 5, 'EP314756_K50_MV1D.otu_table.biom')	1.0
503	('EP315426', 4, 'EP315426_K40_MV1D.otu_table.biom')	0.0
504	('EP315426', 5, 'EP315426_K50_MV1D.otu_table.biom')	0.0
505	('EP316551', 1, 'EP316551_K10_MV1D.otu_table.biom')	0.0
506	('EP316551', 2, 'EP316551_K20_MV1D.otu_table.biom')	0.0
507	('EP316551', 3, 'EP316551_K30_MV1D.otu_table.biom')	0.0
508	('EP318569', 2, 'EP318569_K20_MV1D.otu_table.biom')	0.0
509	('EP318569', 3, 'EP318569_K30_MV1D.otu_table.biom')	0.0
510	('EP318569', 4, 'EP318569_K40_MV1D.otu_table.biom')	0.0
511	('EP318569', 6, 'EP318569_K60_MV1D.otu_table.biom')	0.0
512	('EP319072', 6, 'EP319072_K60_MV1D.otu_table.biom')	0.07
513	('EP323428', 1, 'EP323428_K10_MV1D.otu_table.biom')	0.0
514	('EP323428', 2, 'EP323428_K20_MV1D.otu_table.biom')	0.0
515	('EP323428', 3, 'EP323428_K30_MV1D.otu_table.biom')	0.0
516	('EP323428', 4, 'EP323428_K40_MV1D.otu_table.biom')	0.0
517	('EP325547', 2, 'EP325547_K20_MV1D.otu_table.biom')	0.0
518	('EP325547', 3, 'EP325547_K30_MV1D.otu_table.biom')	0.0
519	('EP327746', 2, 'EP327746_K20_MV1D.otu_table.biom')	0.0
520	('EP327746', 3, 'EP327746_K30_MV1D.otu_table.biom')	0.0
521	('EP327746', 9, 'EP327746_K90_MV1D.otu_table.biom')	0.0
522	('EP328824', 2, 'EP328824_K20_MV1D.otu_table.biom')	0.0
523	('EP328824', 3, 'EP328824_K30_MV1D.otu_table.biom')	0.0
524	('EP328824', 4, 'EP328824_K40_MV1D.otu_table.biom')	0.0
525	('EP328824', 5, 'EP328824_K50_MV1D.otu_table.biom')	0.0
526	('EP331612', 2, 'EP331612_K20_MV1D.otu_table.biom')	1.0
527	('EP331612', 3, 'EP331612_K30_MV1D.otu_table.biom')	1.0
528	('EP331612', 4, 'EP331612_K40_MV1D.otu_table.biom')	0.0
529	('EP333268', 7, 'EP333268_K70_MV1D.otu_table.biom')	0.0
530	('EP333268', 9, 'EP333268_K90_MV1D.otu_table.biom')	1.0
531	('EP333479', 2, 'EP333479_K20_MV1D.otu_table.biom')	0.0
532	('EP333479', 3, 'EP333479_K30_MV1D.otu_table.biom')	1.0
533	('EP334990', 3, 'EP334990_K30_MV1D.otu_table.biom')	0.0
534	('EP334990', 4, 'EP334990_K40_MV1D.otu_table.biom')	0.0
535	('EP336335', 2, 'EP336335_K20_MV1D.otu_table.biom')	0.0
536	('EP336335', 3, 'EP336335_K30_MV1D.otu_table.biom')	0.0
537	('EP336335', 4, 'EP336335_K40_MV1D.otu_table.biom')	0.0
538	('EP337075', 2, 'EP337075_K20_MV1D.otu_table.biom')	0.54
539	('EP337075', 3, 'EP337075_K30_MV1D.otu_table.biom')	1.0
540	('EP337075', 8, 'EP337075_K80_MV1D.otu_table.biom')	0.0
541	('EP337457', 2, 'EP337457_K20_MV1D.otu_table.biom')	0.0
542	('EP337457', 3, 'EP337457_K30_MV1D.otu_table.biom')	0.0
543	('EP337457', 4, 'EP337457_K40_MV1D.otu_table.biom')	0.0
544	('EP337457', 5, 'EP337457_K50_MV1D.otu_table.biom')	0.96
545	('EP338059', 2, 'EP338059_K20_MV1D.otu_table.biom')	0.0
546	('EP338059', 3, 'EP338059_K30_MV1D.otu_table.biom')	0.0
547	('EP338059', 4, 'EP338059_K40_MV1D.otu_table.biom')	0.0
548	('EP338059', 5, 'EP338059_K50_MV1D.otu_table.biom')	0.0
549	('EP346384', 2, 'EP346384_K20_MV1D.otu_table.biom')	0.0
550	('EP346384', 3, 'EP346384_K30_MV1D.otu_table.biom')	0.0
551	('EP346384', 4, 'EP346384_K40_MV1D.otu_table.biom')	0.0
552	('EP346384', 5, 'EP346384_K50_MV1D.otu_table.biom')	0.0
553	('EP346384', 6, 'EP346384_K60_MV1D.otu_table.biom')	0.0
554	('EP346571', 2, 'EP346571_K20_MV1D.otu_table.biom')	0.0
555	('EP346571', 3, 'EP346571_K30_MV1D.otu_table.biom')	0.0
556	('EP346571', 4, 'EP346571_K40_MV1D.otu_table.biom')	0.0
557	('EP346571', 5, 'EP346571_K50_MV1D.otu_table.biom')	0.0
558	('EP346571', 6, 'EP346571_K60_MV1D.otu_table.biom')	1.0
559	('EP351505', 2, 'EP351505_K20_MV1D.otu_table.biom')	0.0
560	('EP353148', 1, 'EP353148_K10_MV1D.otu_table.biom')	0.0
561	('EP353148', 2, 'EP353148_K20_MV1D.otu_table.biom')	0.0
562	('EP353148', 4, 'EP353148_K40_MV1D.otu_table.biom')	0.0
563	('EP353148', 7, 'EP353148_K70_MV1D.otu_table.biom')	0.0
564	('EP353148', 8, 'EP353148_K80_MV1D.otu_table.biom')	0.0
565	('EP353148', 9, 'EP353148_K90_MV1D.otu_table.biom')	0.0
566	('EP356729', 2, 'EP356729_K20_MV1D.otu_table.biom')	0.0
567	('EP360379', 2, 'EP360379_K20_MV1D.otu_table.biom')	0.0
568	('EP360379', 3, 'EP360379_K30_MV1D.otu_table.biom')	1.0
569	('EP360379', 4, 'EP360379_K40_MV1D.otu_table.biom')	1.0
570	('EP361548', 2, 'EP361548_K20_MV1D.otu_table.biom')	1.0
571	('EP361548', 3, 'EP361548_K30_MV1D.otu_table.biom')	1.0
572	('EP362721', 1, 'EP362721_K10_MV1D.otu_table.biom')	0.0
573	('EP362721', 2, 'EP362721_K20_MV1D.otu_table.biom')	0.0
574	('EP362721', 8, 'EP362721_K80_MV1D.otu_table.biom')	0.0
575	('EP364626', 1, 'EP364626_K10_MV1D.otu_table.biom')	0.5
576	('EP364626', 2, 'EP364626_K20_MV1D.otu_table.biom')	0.0
577	('EP364626', 3, 'EP364626_K30_MV1D.otu_table.biom')	0.0
578	('EP364626', 4, 'EP364626_K40_MV1D.otu_table.biom')	0.0
579	('EP366104', 2, 'EP366104_K20_MV1D.otu_table.biom')	1.0
580	('EP366104', 3, 'EP366104_K30_MV1D.otu_table.biom')	1.0
581	('EP366104', 4, 'EP366104_K40_MV1D.otu_table.biom')	1.0
582	('EP368327', 2, 'EP368327_K20_MV1D.otu_table.biom')	1.0
583	('EP368327', 3, 'EP368327_K30_MV1D.otu_table.biom')	1.0
584	('EP368327', 4, 'EP368327_K40_MV1D.otu_table.biom')	1.0
585	('EP368562', 1, 'EP368562_K10_MV1D.otu_table.biom')	1.0
586	('EP368562', 2, 'EP368562_K20_MV1D.otu_table.biom')	1.0
587	('EP368562', 3, 'EP368562_K30_MV1D.otu_table.biom')	0.0
588	('EP368562', 4, 'EP368562_K40_MV1D.otu_table.biom')	0.0
589	('EP370370', 1, 'EP370370_K10_MV1D.otu_table.biom')	0.0
590	('EP370370', 2, 'EP370370_K20_MV1D.otu_table.biom')	0.0
591	('EP370370', 3, 'EP370370_K30_MV1D.otu_table.biom')	0.0
592	('EP371302', 2, 'EP371302_K20_MV1D.otu_table.biom')	0.0
593	('EP371302', 3, 'EP371302_K30_MV1D.otu_table.biom')	0.0
594	('EP371302', 4, 'EP371302_K40_MV1D.otu_table.biom')	0.0
595	('EP373403', 2, 'EP373403_K20_MV1D.otu_table.biom')	0.12
596	('EP373403', 8, 'EP373403_K80_MV1D.otu_table.biom')	0.0
597	('EP376025', 2, 'EP376025_K20_MV1D.otu_table.biom')	0.0
598	('EP376025', 3, 'EP376025_K30_MV1D.otu_table.biom')	0.07
599	('EP376025', 4, 'EP376025_K40_MV1D.otu_table.biom')	0.0
600	('EP376101', 2, 'EP376101_K20_MV1D.otu_table.biom')	0.0
601	('EP376101', 3, 'EP376101_K30_MV1D.otu_table.biom')	0.0
602	('EP376101', 9, 'EP376101_K90_MV1D.otu_table.biom')	0.0
603	('EP376326', 11, 'EP376326_K110_MV1D.otu_table.biom')	0.0
604	('EP376326', 2, 'EP376326_K20_MV1D.otu_table.biom')	1.0
605	('EP376326', 3, 'EP376326_K30_MV1D.otu_table.biom')	0.0
606	('EP376326', 4, 'EP376326_K40_MV1D.otu_table.biom')	1.0
607	('EP376326', 5, 'EP376326_K50_MV1D.otu_table.biom')	1.0
608	('EP377475', 2, 'EP377475_K20_MV1D.otu_table.biom')	0.0
609	('EP377475', 3, 'EP377475_K30_MV1D.otu_table.biom')	0.0
610	('EP388069', 2, 'EP388069_K20_MV1D.otu_table.biom')	0.0
611	('EP388920', 2, 'EP388920_K20_MV1D.otu_table.biom')	0.0
612	('EP388920', 3, 'EP388920_K30_MV1D.otu_table.biom')	0.0
613	('EP388920', 7, 'EP388920_K70_MV1D.otu_table.biom')	0.0
614	('EP389265', 7, 'EP389265_K70_MV1D.otu_table.biom')	0.0
615	('EP389504', 2, 'EP389504_K20_MV1D.otu_table.biom')	0.0
616	('EP389504', 3, 'EP389504_K30_MV1D.otu_table.biom')	0.0
617	('EP389504', 4, 'EP389504_K40_MV1D.otu_table.biom')	0.0
618	('EP389504', 5, 'EP389504_K50_MV1D.otu_table.biom')	0.0
619	('EP389504', 6, 'EP389504_K60_MV1D.otu_table.biom')	0.0
620	('EP389504', 9, 'EP389504_K90_MV1D.otu_table.biom')	0.0
621	('EP391714', 2, 'EP391714_K20_MV1D.otu_table.biom')	0.0
622	('EP391714', 3, 'EP391714_K30_MV1D.otu_table.biom')	0.0
623	('EP391714', 4, 'EP391714_K40_MV1D.otu_table.biom')	0.0
624	('EP391714', 5, 'EP391714_K50_MV1D.otu_table.biom')	0.0
625	('EP392045', 2, 'EP392045_K20_MV1D.otu_table.biom')	0.0
626	('EP392045', 3, 'EP392045_K30_MV1D.otu_table.biom')	0.0
627	('EP392047', 2, 'EP392047_K20_MV1D.otu_table.biom')	0.0
628	('EP392047', 3, 'EP392047_K30_MV1D.otu_table.biom')	0.0
629	('EP392047', 4, 'EP392047_K40_MV1D.otu_table.biom')	1.0
630	('EP392047', 5, 'EP392047_K50_MV1D.otu_table.biom')	1.0
631	('EP392047', 6, 'EP392047_K60_MV1D.otu_table.biom')	0.0
632	('EP392047', 7, 'EP392047_K70_MV1D.otu_table.biom')	0.0
633	('EP392122', 2, 'EP392122_K20_MV1D.otu_table.biom')	0.0
634	('EP392122', 3, 'EP392122_K30_MV1D.otu_table.biom')	0.54
635	('EP392122', 4, 'EP392122_K40_MV1D.otu_table.biom')	1.0
636	('EP395934', 2, 'EP395934_K20_MV1D.otu_table.biom')	1.0
637	('EP395934', 3, 'EP395934_K30_MV1D.otu_table.biom')	0.0
638	('EP396857', 1, 'EP396857_K10_MV1D.otu_table.biom')	0.0
639	('EP396857', 18, 'EP396857_K180_MV1D.otu_table.biom')	0.0
640	('EP396857', 3, 'EP396857_K30_MV1D.otu_table.biom')	0.0
641	('EP396857', 5, 'EP396857_K50_MV1D.otu_table.biom')	0.0
642	('EP396857', 7, 'EP396857_K70_MV1D.otu_table.biom')	0.0
643	('EP401821', 3, 'EP401821_K30_MV1D.otu_table.biom')	0.0
644	('EP404399', 2, 'EP404399_K20_MV1D.otu_table.biom')	1.0
645	('EP404399', 3, 'EP404399_K30_MV1D.otu_table.biom')	0.0
646	('EP404399', 4, 'EP404399_K40_MV1D.otu_table.biom')	1.0
647	('EP406987', 2, 'EP406987_K20_MV1D.otu_table.biom')	0.0
648	('EP406987', 3, 'EP406987_K30_MV1D.otu_table.biom')	0.0
649	('EP407012', 3, 'EP407012_K30_MV1D.otu_table.biom')	0.0
650	('EP407012', 4, 'EP407012_K40_MV1D.otu_table.biom')	0.0
651	('EP409071', 2, 'EP409071_K20_MV1D.otu_table.biom')	0.0
652	('EP409071', 3, 'EP409071_K30_MV1D.otu_table.biom')	0.0
653	('EP410533', 2, 'EP410533_K20_MV1D.otu_table.biom')	1.0
654	('EP410533', 3, 'EP410533_K30_MV1D.otu_table.biom')	0.0
655	('EP410533', 4, 'EP410533_K40_MV1D.otu_table.biom')	0.0
656	('EP410533', 6, 'EP410533_K60_MV1D.otu_table.biom')	0.0
657	('EP413477', 2, 'EP413477_K20_MV1D.otu_table.biom')	0.0
658	('EP413477', 3, 'EP413477_K30_MV1D.otu_table.biom')	1.0
659	('EP413477', 4, 'EP413477_K40_MV1D.otu_table.biom')	1.0
660	('EP416016', 2, 'EP416016_K20_MV1D.otu_table.biom')	1.0
661	('EP416787', 2, 'EP416787_K20_MV1D.otu_table.biom')	0.0
662	('EP418446', 2, 'EP418446_K20_MV1D.otu_table.biom')	0.0
663	('EP418446', 3, 'EP418446_K30_MV1D.otu_table.biom')	0.0
664	('EP422409', 17, 'EP422409_K170_MV1D.otu_table.biom')	0.0
665	('EP422409', 2, 'EP422409_K20_MV1D.otu_table.biom')	1.0
666	('EP422409', 3, 'EP422409_K30_MV1D.otu_table.biom')	1.0
667	('EP422409', 4, 'EP422409_K40_MV1D.otu_table.biom')	1.0
668	('EP422409', 5, 'EP422409_K50_MV1D.otu_table.biom')	1.0
669	('EP422409', 6, 'EP422409_K60_MV1D.otu_table.biom')	1.0
670	('EP424615', 11, 'EP424615_K110_MV1D.otu_table.biom')	0.0
671	('EP424615', 2, 'EP424615_K20_MV1D.otu_table.biom')	0.0
672	('EP424615', 3, 'EP424615_K30_MV1D.otu_table.biom')	0.0
673	('EP424615', 4, 'EP424615_K40_MV1D.otu_table.biom')	0.0
674	('EP424615', 5, 'EP424615_K50_MV1D.otu_table.biom')	0.0
675	('EP426527', 2, 'EP426527_K20_MV1D.otu_table.biom')	1.0
676	('EP426527', 3, 'EP426527_K30_MV1D.otu_table.biom')	1.0
677	('EP426527', 4, 'EP426527_K40_MV1D.otu_table.biom')	1.0
678	('EP426527', 5, 'EP426527_K50_MV1D.otu_table.biom')	1.0
679	('EP426750', 2, 'EP426750_K20_MV1D.otu_table.biom')	0.0
680	('EP426750', 8, 'EP426750_K80_MV1D.otu_table.biom')	0.0
681	('EP428956', 1, 'EP428956_K10_MV1D.otu_table.biom')	0.0
682	('EP428956', 2, 'EP428956_K20_MV1D.otu_table.biom')	0.0
683	('EP428956', 3, 'EP428956_K30_MV1D.otu_table.biom')	0.0
684	('EP429081', 2, 'EP429081_K20_MV1D.otu_table.biom')	0.0
685	('EP432041', 2, 'EP432041_K20_MV1D.otu_table.biom')	0.0
686	('EP432041', 3, 'EP432041_K30_MV1D.otu_table.biom')	0.07
687	('EP432041', 4, 'EP432041_K40_MV1D.otu_table.biom')	0.0
688	('EP436435', 2, 'EP436435_K20_MV1D.otu_table.biom')	0.0
689	('EP436435', 3, 'EP436435_K30_MV1D.otu_table.biom')	0.0
690	('EP436435', 4, 'EP436435_K40_MV1D.otu_table.biom')	0.0
691	('EP436435', 5, 'EP436435_K50_MV1D.otu_table.biom')	0.0
692	('EP437943', 2, 'EP437943_K20_MV1D.otu_table.biom')	0.0
693	('EP437943', 3, 'EP437943_K30_MV1D.otu_table.biom')	0.0
694	('EP437943', 4, 'EP437943_K40_MV1D.otu_table.biom')	0.0
695	('EP437943', 5, 'EP437943_K50_MV1D.otu_table.biom')	0.0
696	('EP437943', 6, 'EP437943_K60_MV1D.otu_table.biom')	0.0
697	('EP437943', 7, 'EP437943_K70_MV1D.otu_table.biom')	1.0
698	('EP438112', 2, 'EP438112_K20_MV1D.otu_table.biom')	0.0
699	('EP438112', 3, 'EP438112_K30_MV1D.otu_table.biom')	0.0
700	('EP438112', 4, 'EP438112_K40_MV1D.otu_table.biom')	0.0
701	('EP438112', 5, 'EP438112_K50_MV1D.otu_table.biom')	0.0
702	('EP438714', 2, 'EP438714_K20_MV1D.otu_table.biom')	0.0
703	('EP438714', 4, 'EP438714_K40_MV1D.otu_table.biom')	0.0
704	('EP438739', 2, 'EP438739_K20_MV1D.otu_table.biom')	0.0
705	('EP438739', 4, 'EP438739_K40_MV1D.otu_table.biom')	0.0
706	('EP438739', 5, 'EP438739_K50_MV1D.otu_table.biom')	0.0
707	('EP439098', 2, 'EP439098_K20_MV1D.otu_table.biom')	0.0
708	('EP439098', 3, 'EP439098_K30_MV1D.otu_table.biom')	0.0
709	('EP439098', 4, 'EP439098_K40_MV1D.otu_table.biom')	0.0
710	('EP439098', 5, 'EP439098_K50_MV1D.otu_table.biom')	0.07
711	('EP439098', 6, 'EP439098_K60_MV1D.otu_table.biom')	0.0
712	('EP442697', 11, 'EP442697_K110_MV1D.otu_table.biom')	0.0
713	('EP442697', 2, 'EP442697_K20_MV1D.otu_table.biom')	0.0
714	('EP442697', 3, 'EP442697_K30_MV1D.otu_table.biom')	0.0
715	('EP442697', 4, 'EP442697_K40_MV1D.otu_table.biom')	0.16
